session_id,browserstack:browser,browserstack:browser_version,browserstack:os,browserstack:os_version,browserstack:real_height,browserstack:real_width,css:User-Agent,css:calc-10-width,css:calc-2-width,css:calc-3-width,css:calc-4-width,css:calc-5-width,css:calc-6-width,css:calc-7-width,css:calc-8-width,css:calc-9-width,css:env-1-height,css:env-1-width,css:env-10-height,css:env-10-width,css:env-11-height,css:env-11-width,css:env-12-height,css:env-12-width,css:env-13-height,css:env-13-width,css:env-14-height,css:env-14-width,css:env-2-height,css:env-2-width,css:env-3-height,css:env-3-width,css:env-5-height,css:env-5-width,css:env-6-height,css:env-6-width,css:env-7-height,css:env-7-width,css:env-8-height,css:env-8-width,css:env-9-height,css:env-9-width,css:image-set-heif,css:javascript,css:media-1-width,css:media-10-width,css:media-2-width,css:media-3-width,css:media-4-width,css:media-5-width,css:media-6-width,css:media-7-width,css:media-8-width,css:media-9-width,css:px_per_px,css:viewport_height,css:viewport_width,js:calc-1-container-height,js:calc-1-container-width,js:calc-10-container-height,js:calc-10-container-width,js:calc-2-container-height,js:calc-2-container-width,js:calc-3-container-height,js:calc-3-container-width,js:calc-4-container-height,js:calc-4-container-width,js:calc-5-container-height,js:calc-5-container-width,js:calc-6-container-height,js:calc-6-container-width,js:calc-7-container-height,js:calc-7-container-width,js:calc-8-container-height,js:calc-8-container-width,js:calc-9-container-height,js:calc-9-container-width,js:env-1-container-height,js:env-1-container-width,js:env-10-container-height,js:env-10-container-width,js:env-11-container-height,js:env-11-container-width,js:env-12-container-height,js:env-12-container-width,js:env-13-container-height,js:env-13-container-width,js:env-14-container-height,js:env-14-container-width,js:env-2-container-height,js:env-2-container-width,js:env-3-container-height,js:env-3-container-width,js:env-4-container-height,js:env-4-container-width,js:env-5-container-height,js:env-5-container-width,js:env-6-container-height,js:env-6-container-width,js:env-7-container-height,js:env-7-container-width,js:env-8-container-height,js:env-8-container-width,js:env-9-container-height,js:env-9-container-width,js:media-1-container-height,js:media-1-container-width,js:media-10-container-height,js:media-10-container-width,js:media-2-container-height,js:media-2-container-width,js:media-3-container-height,js:media-3-container-width,js:media-4-container-height,js:media-4-container-width,js:media-5-container-height,js:media-5-container-width,js:media-6-container-height,js:media-6-container-width,js:media-7-container-height,js:media-7-container-width,js:media-8-container-height,js:media-8-container-width,js:media-9-container-height,js:media-9-container-width,css:font_arabic_typesetting,css:font_batang,css:font_calibri,css:font_franklin_gothic,css:font_levenim_mt,css:font_marlett,css:font_meiryo_ui,css:font_menlo,css:font_microsoft_uighur,css:font_ms_mincho,css:font_ms_ui_gothic,css:font_sans-serif-thin,css:font_segoe_ui_light,css:font_simhei,css:font_vrinda,css:font_vector
9b93fc9a-7ea1-4c5f-b87d-e5c485803ddf,edge,122.0,Windows,10,1020,945,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",5.602941,7.953125,274.924133,6.496094,0.370536,938.622253,19.651787,59.558338,0.327381,136,190,166,730,175,1100,126,6970,129,81,130,78,189,403,110,133,100,600,164,168,126,550,78,585,115,650,0,1,32,7,17,128,32,68,20,1,8,5,1,8,9,200.0,33554428.0,200.0,5.59375,200.0,7.953125,200.0,274.921875,200.0,6.484375,200.0,0.359375,200.0,938.609375,200.0,19.640625,200.0,59.546875,200.0,0.3125,136.0,190.5,166.0,730.0,175.671875,1140.0,126.0,6970.515625,129.0,81.34375,130.40625,78.0,189.0625,403.125,110.0,133.75,150.0,300.0,100.0,600.0,164.0,168.0,126.1875,550.671875,78.0,585.21875,115.015625,649.984375,0,40.0,0,7.0,0,17.0,0,890.0,0,32,0,68,0,20.0,0,1.0,0,8,0,5.0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,001101000010100
9bd1c2af-35ea-4263-b127-b6e983c18515,chrome,131.0,OS X,Sequoia,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",5.602941,7.953125,274.924133,6.496094,0.370536,938.622253,19.651787,59.558338,0.327381,136,195,166,712,175,1100,124,6708,125,84,130,78,188,403,110,133,100,600,164,183,123,554,78,587,115,681,0,1,32,7,17,128,32,68,20,1,8,5,1,8,12,200.0,33554428.0,200.0,5.59375,200.0,7.953125,200.0,274.921875,200.0,6.484375,200.0,0.359375,200.0,938.609375,200.0,19.640625,200.0,59.546875,200.0,0.3125,136.0,195.9375,166.0,712.0,175.671875,1202.328125,124.0,6708.5625,125.0,84.234375,130.40625,78.0,188.0625,403.125,110.0,133.75,150.0,300.0,100.0,600.0,164.0,183.0,123.1875,554.0,78.0,587.9375,115.015625,680.984375,0,40.0,0,7.0,0,17.0,0,1184.0,0,32,0,68,0,20.0,0,1.0,0,8,0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
9bdb6740-086c-4a2e-a18f-a7e31786db64,iphone,unknown,ios,18.3,844,390,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",0.239583,7.95312,279.102,6.496094,0.5,938.685,19.6016,139.102,0.207031,120,195,166,654,165,1100,114,6655,62,80,130,74,150,386,100,133,100,374,166,153,26,446,51,543,114,540,1,1,32,4,49,128,32,68,41,2,8,5,3,7,3,200.0,1.765625,200.0,0.234375,200.0,7.9375,200.0,279.09375,200.0,6.484375,200.0,0.5,200.0,938.671875,200.0,19.59375,200.0,139.09375,200.0,0.203125,120.0,195.9375,166.515625,654.875,165.09375,1145.25,114.0,6655.859375,62.5,80.234375,130.40625,74.0,150.0625,386.203125,100.0,133.75,150.0,300.0,100.0,374.0,166.0,153.0,26.1875,446.890625,51.0,543.71875,114.0,540.0,0,112.0,0,4.0,0,49.0,0,374.0,0,32,0,68,0,41.0,0,2.0,0,8,0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
9bdd1356-a8a7-4b05-9654-72e7ebf8c922,firefox,110.0,OS X,Sierra,969,1280,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:109.0) Gecko/20100101 Firefox/110.0,50.0333,0.0,94.4833,3.18333,0.0,2107.983398,16.5,0.0,0.0,124,196,309,464,164,1100,116,6981,124,74,130,74,180,400,104,133,100,600,156,164,126,531,56,600,111,726,0,1,32,3,17,128,32,64,20,1,10,5,1,8,12,200.0,0.0,200.0,50.0333404541016,200.0,0.0,200.0,94.4833374023438,200.0,3.18333435058594,200.0,0.0,200.0,2107.9833984375,200.0,16.5,200.0,0.0,200.0,0.0,124.800003051758,196.066665649414,309.0,464.600006103516,164.0,1264.0,116.0,6981.4501953125,124.0,74.2333374023438,130.399993896484,74.0,180.566665649414,400.283325195313,104.0,133.766662597656,150.0,300.0,100.0,600.0,156.0,164.683334350586,126.366668701172,531.599975585938,56.5999908447266,602.13330078125,111.0,726.433349609375,0,40.0,0,3.0,0,17.0,0,1264.0,0,32,0,64,0,20.0,0,1.0,0,10,0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
9c151a3e-2e83-49aa-97c3-816eb64fda8b,chrome_android,unknown,android,9.0,719,393,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36",5.602941,7.953125,274.921875,6.496094,0.370536,938.622253,19.651787,59.558338,0.327381,130,224,169,785,167,1100,121,6866,126,92,131,76,163,454,105,150,100,376,163,169,51,487,66,600,115,671,0,1,32,4,17,128,32,68,40,2,8,5,3,7,3,200.0,12201610.0,200.0,5.60227298736572,200.0,7.9488639831543,200.0,274.920471191406,200.0,6.49431848526001,200.0,0.369318187236786,200.0,938.619323730469,200.0,19.6477279663086,200.0,59.5568199157715,200.0,0.323863655328751,130.0,224.727279663086,169.090911865234,785.238647460938,167.727279663086,1435.7216796875,121.454551696777,6866.818359375,126.90909576416,92.488639831543,131.3125,76.7272720336914,163.0,454.653411865234,105.454551696777,150.329544067383,150.0,300.0,100.0,376.727294921875,163.272735595703,169.454544067383,51.8068199157715,487.5625,66.8181838989258,618.909118652344,115.454551696777,671.261413574219,0,48.0,0,4.0,0,17.0,0,376.727294921875,0,32,0,68,0,40.0,0,2.0,0,8,0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,000000000001000
9c2c05ab-1dd1-4607-8241-2ba0ec0a99ab,chrome,121.0,OS X,Sonoma,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",5.602941,7.953125,274.924133,6.496094,0.370536,938.622253,19.651787,59.558338,0.327381,136,195,166,712,175,1100,123,6762,125,84,130,78,188,403,110,133,100,600,164,183,123,554,78,587,115,681,0,1,32,7,17,128,32,68,20,1,8,5,1,8,12,200.0,33554428.0,200.0,5.59375,200.0,7.953125,200.0,274.921875,200.0,6.484375,200.0,0.359375,200.0,938.609375,200.0,19.640625,200.0,59.546875,200.0,0.3125,136.0,195.9375,166.0,712.0,175.671875,1184.0,123.0,6762.40625,125.0,84.234375,130.40625,78.0,188.0625,403.125,110.0,133.75,150.0,300.0,100.0,600.0,164.0,183.0,123.1875,554.0,78.0,587.9375,115.015625,680.984375,0,40.0,0,7.0,0,17.0,0,1184.0,0,32,0,68,0,20.0,0,1.0,0,8,0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
9c48545f-96ff-4c2b-9e2d-4b9bab307d50,firefox,115.0,Windows,8,978,1292,Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,50.0333,0.0,94.4833,3.18333,0.0,2107.983398,16.5,0.0,5.08333,136,189,311,434,166,1100,127,6998,122,74,130,74,184,400,110,133,100,600,143,165,134,531,73,598,113,662,0,1,32,15,17,128,32,68,20,1,10,5,1,8,12,200.0,1.86666870117188,200.0,50.0333404541016,200.0,0.0,200.0,94.4833374023438,200.0,3.18333435058594,200.0,0.0,200.0,2107.9833984375,200.0,16.5,200.0,0.0,200.0,5.08332824707031,136.0,189.399993896484,311.0,434.0,166.0,1219.33337402344,127.5,6998.0498046875,122.0,74.2333374023438,130.399993896484,74.0,184.766662597656,400.283325195313,110.0,133.766662597656,150.0,300.0,100.0,600.0,143.0,165.016662597656,134.166656494141,531.599975585938,73.0,598.799987792969,113.0,662.333312988281,0,40.0,0,15.0,0,17.0,0,1247.0,0,32,0,68,0,20.0,0,1.0,0,10,0,5.0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,111111101110111
9cb4be0a-9f9a-45f5-901b-ab9d4dc3fd0d,chrome,132.0,OS X,Big Sur,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",5.602941,7.953125,274.924133,6.496094,0.370536,938.622253,19.651787,59.558338,0.327381,136,195,166,712,175,1100,123,6762,125,84,130,78,188,403,110,133,100,600,164,183,123,554,78,587,115,681,0,1,32,7,17,128,32,68,20,1,8,5,1,8,12,200.0,33554428.0,200.0,5.59375,200.0,7.953125,200.0,274.921875,200.0,6.484375,200.0,0.359375,200.0,938.609375,200.0,19.640625,200.0,59.546875,200.0,0.3125,136.0,195.9375,166.0,712.0,175.671875,1202.328125,123.0,6762.40625,125.0,84.234375,130.40625,78.0,188.0625,403.125,110.0,133.75,150.0,300.0,100.0,600.0,164.0,183.0,123.1875,554.0,78.0,587.9375,115.015625,680.984375,0,40.0,0,7.0,0,17.0,0,1184.0,0,32,0,68,0,20.0,0,1.0,0,8,0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
9d8b127c-9837-4a1b-bbc9-73c96e0d48de,edge,109.0,OS X,Big Sur,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.49",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,195,166,711,175,1100,123,6762,125,84,130,78,188,403,110,133,100,600,164,182,123,554,78,587,115,678,,1,32,3,17,128,0,68,20,1,8,5,1,8,12,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,136.0,195.75,166.0,711.0,175.671875,1184.0,123.0,6762.40625,125.0,84.234375,130.40625,78.0,188.0625,403.125,110.0,133.75,150.0,300.0,100.0,600.0,164.0,182.0,123.1875,554.0,78.0,587.84375,115.015625,677.984375,0,40.0,0,3.0,0,17.0,0,1184.0,0,0,0,68,0,20.0,0,1.0,0,8,0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
9daf7342-23fe-4b84-8b87-7625ffb248e2,chrome,111.0,OS X,Catalina,1013,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",0.239583,7.9375,279.102,6.496094,0.604167,938.685,19.6016,139.102,0.207031,136,195,166,711,175,1100,123,6755,125,84,130,78,188,403,110,133,100,600,164,182,123,554,78,587,115,678,,1,32,3,17,128,0,68,20,1,8,5,1,8,12,200.0,1.765625,200.0,0.234375,200.0,7.921875,200.0,279.09375,200.0,6.484375,200.0,0.59375,200.0,938.671875,200.0,19.59375,200.0,139.09375,200.0,0.203125,136.0,195.75,166.0,711.0,175.671875,1184.0,123.0,6755.453125,125.0,84.234375,130.40625,78.0,188.0625,403.125,110.0,133.75,150.0,300.0,100.0,600.0,164.0,182.0,123.1875,554.0,78.0,587.84375,115.015625,677.984375,0,40.0,0,3.0,0,17.0,0,1184.0,0,0,0,68,0,20.0,0,1.0,0,8,0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
9db9ab0d-d2b6-495f-8f85-4e8d6770b035,chrome,109.0,OS X,Sonoma,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,195,166,711,175,1100,123,6762,125,84,130,78,188,403,110,133,100,600,164,182,123,554,78,587,115,678,,1,32,3,17,128,0,68,20,1,8,5,1,8,12,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,136.0,195.75,166.0,711.0,175.671875,1184.0,123.0,6762.40625,125.0,84.234375,130.40625,78.0,188.0625,403.125,110.0,133.75,150.0,300.0,100.0,600.0,164.0,182.0,123.1875,554.0,78.0,587.84375,115.015625,677.984375,0,40.0,0,3.0,0,17.0,0,1184.0,0,0,0,68,0,20.0,0,1.0,0,8,0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
9e3de2eb-5cbd-48af-b717-877e21b54528,edge,115.0,Windows,11,1012,945,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.183",0.239583,7.9375,279.102,6.496094,0.604167,938.685,19.6016,139.102,0.207031,136,190,166,728,175,1100,126,6970,129,81,130,78,189,403,110,133,100,600,164,168,126,550,78,585,115,650,0,1,32,3,17,128,32,68,20,1,8,5,1,8,9,200.0,1.765625,200.0,0.234375,200.0,7.921875,200.0,279.09375,200.0,6.484375,200.0,0.59375,200.0,938.671875,200.0,19.59375,200.0,139.09375,200.0,0.203125,136.0,190.5,166.0,728.0,175.671875,1140.0,126.0,6970.515625,129.0,81.34375,130.40625,78.0,189.0625,403.125,110.0,133.75,150.0,300.0,100.0,600.0,164.0,168.0,126.1875,550.671875,78.0,585.21875,115.015625,649.984375,0,40.0,0,3.0,0,17.0,0,898.0,0,32,0,68,0,20.0,0,1.0,0,8,0,5.0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,001101000010100
9e95f325-4599-4fea-ad01-77ef2d348f23,firefox,114.0,OS X,Ventura,949,1280,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,50.0333,0.0,94.4833,3.383331,0.0,2107.983398,16.5,0.0,5.08333,124,196,309,472,164,1100,120,7108,124,74,130,74,180,400,104,133,100,600,156,164,126,531,56,600,111,743,0,1,32,7,17,128,32,64,20,1,14,5,1,8,12,200.0,0.0,200.0,50.0333404541016,200.0,0.0,200.0,94.4833374023438,200.0,3.38333129882813,200.0,0.0,200.0,2107.9833984375,200.0,16.5,200.0,0.0,200.0,5.08332824707031,124.800003051758,196.066665649414,309.0,472.933349609375,164.0,1264.0,120.399993896484,7108.11669921875,124.0,74.2333374023438,130.399993896484,74.0,180.566665649414,400.283325195313,104.0,133.766662597656,150.0,300.0,100.0,600.0,156.0,164.683334350586,126.366668701172,531.599975585938,56.6000061035156,602.13330078125,111.0,743.733337402344,0,40.0,0,7.0,0,17.0,0,1264.0,0,32,0,64,0,20.0,0,1.0,0,14,0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
9ea16aeb-5585-492d-9003-960661c8c8ee,samsung,unknown,android,15.0,2424,1440,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36",5.602941,7.953125,274.924133,6.496094,0.370536,938.622253,19.651787,59.558338,0.327381,129,224,167,787,164,1100,121,6866,124,83,130,78,162,454,105,150,100,344,162,170,50,488,65,600,113,418,0,1,32,7,49,128,32,68,37,3,8,5,3,7,3,200.0,11184810.0,200.0,5.59895849227905,200.0,7.953125,200.0,274.921875,200.0,6.49479198455811,200.0,0.369791686534882,200.0,938.619812011719,200.0,19.6510429382324,200.0,59.5572929382324,200.0,0.322916686534882,129.333343505859,224.69792175293,167.0,787.0,164.0,1441.0,121.333335876465,6866.8076171875,124.66667175293,83.4947967529297,130.40104675293,78.0,162.0,454.625,105.0,150.328125,150.0,300.0,100.0,344.0,162.66667175293,170.333343505859,50.1666679382324,488.260437011719,65.6666717529297,618.864624023438,113.333335876465,418.0,0,112.0,0,7.0,0,49.0,0,344.0,0,32,0,68,0,37.0,0,3.0,0,8,0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,000000000001000
9f0838e1-7acf-4d47-b349-edc34971867f,firefox,139.0 beta,OS X,Monterey,949,1280,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0,0.016663,0.05,93.016663,2.98333,0.0,2107.983398,16.5,0.0,5.383331,124,196,309,473,164,1100,116,6973,124,74,130,74,180,400,104,133,100,600,156,164,126,531,54,600,111,737,0,1,32,7,17,128,32,64,20,1,10,5,1,8,12,200.0,5.44999694824219,200.0,0.01666259765625,200.0,0.0500030517578125,200.0,93.0166625976563,200.0,2.98333740234375,200.0,0.0,200.0,2107.9833984375,200.0,16.5,200.0,0.0,200.0,5.38333129882813,124.800003051758,196.066665649414,309.0,473.266662597656,164.0,1426.0,116.0,6973.783203125,124.0,74.2333374023438,130.399993896484,74.0,180.566665649414,400.283325195313,104.0,133.75,150.0,300.0,100.0,600.0,156.0,164.66667175293,126.366668701172,531.599975585938,54.6000061035156,604.13330078125,111.0,737.700012207031,0,40.0,0,7.0,0,17.0,0,1264.0,0,32,0,64,0,20.0,0,1.0,0,10,0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
9f109237-c267-421b-9e1c-cf3ea071d5c6,firefox,136.0,OS X,Sonoma,949,1280,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:136.0) Gecko/20100101 Firefox/136.0,0.016663,0.05,93.016663,2.98333,0.0,2107.983398,16.5,0.0,5.383331,124,196,309,473,164,1100,120,7108,124,74,130,74,180,400,104,133,100,600,156,164,126,531,56,600,111,737,0,1,32,7,17,128,32,64,20,1,10,5,1,8,12,200.0,5.44999694824219,200.0,0.01666259765625,200.0,0.0500030517578125,200.0,93.0166625976563,200.0,2.98333740234375,200.0,0.0,200.0,2107.9833984375,200.0,16.5,200.0,0.0,200.0,5.38333129882813,124.800003051758,196.066665649414,309.0,473.266662597656,164.0,1426.0,120.399993896484,7108.11669921875,124.0,74.2333374023438,130.399993896484,74.0,180.566665649414,400.283325195313,104.0,133.766662597656,150.0,300.0,100.0,600.0,156.0,164.683334350586,126.366668701172,531.599975585938,56.6000061035156,602.13330078125,111.0,737.700012207031,0,40.0,0,7.0,0,17.0,0,1264.0,0,32,0,64,0,20.0,0,1.0,0,10,0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
9f4cdf09-cfe3-4c54-a0ea-00e5ee44f7fa,chrome,110.0,OS X,High Sierra,1013,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,195,166,711,175,1100,123,6763,125,84,130,78,188,403,110,133,100,600,164,181,123,554,78,587,115,678,,1,32,3,17,128,0,68,20,1,8,5,1,8,12,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,136.0,195.75,166.0,711.0,175.671875,1169.0,123.0,6763.546875,125.0,84.234375,130.40625,78.0,188.0625,403.125,110.0,133.75,150.0,300.0,100.0,600.0,164.0,181.0,123.1875,554.0,78.0,587.84375,115.015625,677.984375,0,40.0,0,3.0,0,17.0,0,1169.0,0,0,0,68,0,20.0,0,1.0,0,8,0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
a00beaf7-28d7-4481-b121-f1bbee6a7e8a,edge,122.0,OS X,Sequoia,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",5.602941,7.953125,274.924133,6.496094,0.370536,938.622253,19.651787,59.558338,0.327381,136,195,166,712,175,1100,124,6708,125,84,130,78,188,403,110,133,100,600,164,183,123,554,78,587,115,681,0,1,32,7,17,128,32,68,20,1,8,5,1,8,11,200.0,33554428.0,200.0,5.59375,200.0,7.953125,200.0,274.921875,200.0,6.484375,200.0,0.359375,200.0,938.609375,200.0,19.640625,200.0,59.546875,200.0,0.3125,136.0,195.9375,166.0,712.0,175.671875,1176.0,124.0,6708.5625,125.0,84.234375,130.40625,78.0,188.0625,403.125,110.0,133.75,150.0,300.0,100.0,600.0,164.0,183.0,123.1875,554.0,78.0,587.9375,115.015625,680.984375,0,40.0,0,7.0,0,17.0,0,1176.0,0,32,0,68,0,20.0,0,1.0,0,8,0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
a0621377-be21-407e-9096-e1fbe01c5e21,chrome,128.0,OS X,Monterey,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",5.602941,7.953125,274.924133,6.496094,0.370536,938.622253,19.651787,59.558338,0.327381,136,195,166,712,175,1100,123,6762,125,84,130,78,188,403,110,133,100,600,164,183,123,554,78,587,115,681,0,1,32,7,17,128,32,68,20,1,8,5,1,8,12,200.0,33554428.0,200.0,5.59375,200.0,7.953125,200.0,274.921875,200.0,6.484375,200.0,0.359375,200.0,938.609375,200.0,19.640625,200.0,59.546875,200.0,0.3125,136.0,195.9375,166.0,712.0,175.671875,1202.328125,123.0,6762.40625,125.0,84.234375,130.40625,78.0,188.0625,403.125,110.0,133.75,150.0,300.0,100.0,600.0,164.0,183.0,123.1875,554.0,78.0,587.9375,115.015625,680.984375,0,40.0,0,7.0,0,17.0,0,1184.0,0,32,0,68,0,20.0,0,1.0,0,8,0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
a0a7a498-f4c6-43b0-937d-29301b6fbbaf,firefox,136.0,OS X,Big Sur,949,1280,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:136.0) Gecko/20100101 Firefox/136.0,0.016663,0.05,93.016663,2.98333,0.0,2107.983398,16.5,0.0,5.383331,124,196,309,473,164,1100,116,6973,124,74,130,74,180,400,104,133,100,600,156,164,126,531,56,600,111,737,0,1,32,7,17,128,32,64,20,1,10,5,1,8,12,200.0,5.44999694824219,200.0,0.01666259765625,200.0,0.0500030517578125,200.0,93.0166625976563,200.0,2.98333740234375,200.0,0.0,200.0,2107.9833984375,200.0,16.5,200.0,0.0,200.0,5.38333129882813,124.800003051758,196.066665649414,309.0,473.266662597656,164.0,1426.0,116.0,6973.783203125,124.0,74.2333374023438,130.399993896484,74.0,180.566665649414,400.283325195313,104.0,133.766662597656,150.0,300.0,100.0,600.0,156.0,164.683334350586,126.366668701172,531.599975585938,56.6000061035156,602.13330078125,111.0,737.700012207031,0,40.0,0,7.0,0,17.0,0,1264.0,0,32,0,64,0,20.0,0,1.0,0,10,0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
a0f03785-4149-419d-b1e9-9617e76f3fe4,chrome,129.0,OS X,Big Sur,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",5.602941,7.953125,274.924133,6.496094,0.370536,938.622253,19.651787,59.558338,0.327381,136,195,166,712,175,1100,123,6762,125,84,130,78,188,403,110,133,100,600,164,183,123,554,78,587,115,681,0,1,32,7,17,128,32,68,20,1,8,5,1,8,12,200.0,33554428.0,200.0,5.59375,200.0,7.953125,200.0,274.921875,200.0,6.484375,200.0,0.359375,200.0,938.609375,200.0,19.640625,200.0,59.546875,200.0,0.3125,136.0,195.9375,166.0,712.0,175.671875,1202.328125,123.0,6762.40625,125.0,84.234375,130.40625,78.0,188.0625,403.125,110.0,133.75,150.0,300.0,100.0,600.0,164.0,183.0,123.1875,554.0,78.0,587.9375,115.015625,680.984375,0,40.0,0,7.0,0,17.0,0,1184.0,0,32,0,68,0,20.0,0,1.0,0,8,0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,000000010000000
